0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,radius,depth,mua
-4.9295,-3.3014,-2.6304,-1.8251,-2.0832,-2.7388,-3.1804,-5.1116,-1.8658,-1.1826,-1,-3.9852,-4.3045,-5.2316,-4.6946,-3.5041,-2.8605,-2.1422,-2.1815,-2.8426,-2.7007,-4.8232,-1.7892,-1.2716,-1.1776,-3.5925,-3.3717,-4.0281,-4.0035,-4.2167,-4.002,-3.2686,-3.0593,-3.2717,-2.4914,-3.7671,-2.2809,-2.1817,-2.2624,-3.2026,-2.4503,-2.5711,-2.8569,-3.8992,-4.693,-4.4429,-3.9187,-3.2245,-2.2673,-2.3364,-2.835,-3.4263,-3.9048,-2.5797,-1.63,-1.3747,-2.6317,-3.6083,-4.9304,-4.9974,-4.4468,-3.1192,-2.4018,-1.8197,-3.3872,-4.4172,-5.1907,-2.3991,-1.4783,-1.0473,-5.8112,-4.5172,-3.8772,-2.6866,-3.1227,-3.7509,-4.0814,-5.9114,-2.8814,-2.0972,-1.7015,-4.8625,-4.768,-5.3251,-4.8651,-5.1238,-4.8671,-3.9145,-4.0328,-4.3222,-3.6447,-4.3707,-3.3765,-3.0232,-2.9061,-4.2142,-3.3113,-3.2184,-3.878,-4.5937,-5.8121,-4.8621,-5.1937,-4.0797,-3.4203,-2.8819,-4.1644,-4.7733,-5.0434,-3.3548,-2.3267,-1.8536,-5.8016,-5.9224,-5.803,-4.4847,-4.9954,-5.232,-4.6796,-5.1835,-4.2726,-3.8713,-3.7518,-5.2497,-4.2425,-4.0454,2.9128,3.0017,2.8204,1.7101,2.095,2.4236,1.9086,3.5439,1.8774,1.5229,1.4308,2.6759,2.3718,2.7601,2.4404,2.6451,2.2339,1.7465,1.7588,1.9479,1.366,2.4778,1.3122,1.2206,1.426,2.2747,2.1332,2.3312,2.0126,2.569,2.8243,2.4311,1.6691,1.8304,1,2.1015,1.1031,1.3194,1.6722,1.7875,1.4851,1.7912,1.9382,2.7068,3.4152,3.7471,2.0159,1.9729,1.1443,1.9764,1.4635,1.8115,2.1652,1.7439,1.1359,1.3508,2.0725,3.0055,4.1861,4.4445,2.6711,2.4048,1.5407,1.9723,2.1843,2.536,2.8652,2.006,1.3166,1.269,3.3154,3.6449,3.468,2.592,2.5105,3.0626,2.0825,3.3828,2.1032,1.9269,1.9777,3.2113,3.277,3.3303,2.7684,3.4922,3.9514,3.2799,2.4466,2.8117,1.684,3.069,1.7673,2.0072,2.3962,2.63,2.3901,2.61,2.6206,3.9032,3.3172,4.8508,2.9999,3.3238,1.9939,2.7293,2.2319,2.7428,3.2316,2.7232,2.2272,2.1714,3.4452,4.5875,5.0958,4.9256,3.8025,4.352,2.791,4.0746,3.3262,3.492,3.5819,3.7843,3.4373,3.5148,1.5,2.5,0.23
-3.9871,-3.0389,-2.378,-1.8593,-1.9293,-2.4056,-2.3218,-4.3038,-1.6273,-1.154,-1,-3.1492,-3.0692,-3.8457,-3.4003,-2.8849,-2.3746,-2.0905,-1.8292,-2.1592,-1.7037,-3.4048,-1.3415,-1.1409,-1.1629,-2.5004,-2.1333,-2.8201,-2.914,-2.8743,-2.864,-2.7094,-2.1086,-2.0999,-1.3969,-2.7447,-1.411,-1.5975,-1.9278,-2.0947,-1.5651,-1.9615,-2.4354,-2.9509,-3.3901,-3.442,-2.6011,-2.2411,-1.4443,-2.0984,-1.7947,-2.2748,-2.8651,-1.9796,-1.281,-1.2809,-2.4735,-3.1642,-4.0542,-4.2258,-3.2714,-2.5201,-1.825,-1.773,-2.3881,-3.1229,-3.919,-2.1084,-1.3193,-1.0517,-4.5495,-3.8385,-3.3558,-2.6738,-2.7957,-3.1232,-2.9682,-4.6041,-2.4058,-1.9866,-1.7128,-3.7248,-3.3847,-4.1281,-3.8383,-3.91,-3.7401,-3.5641,-3.1028,-3.0871,-2.3964,-3.6932,-2.3852,-2.5035,-2.7008,-3.0853,-2.4798,-2.7988,-3.5333,-3.9585,-4.5856,-4.4426,-3.9226,-3.2218,-2.5463,-2.778,-3.0033,-3.6001,-4.1753,-2.8963,-2.0878,-1.8598,-4.9365,-4.9373,-4.7791,-4.4057,-4.1464,-4.0989,-3.4494,-4.697,-3.3929,-3.4914,-3.652,-4.1737,-3.5341,-3.8057,2.7465,2.7126,3.0174,1.5298,1.9583,2.1818,1.8495,3.0039,1.7117,1.4205,1.3099,2.4108,2.182,2.5134,2.3055,2.2702,2.3257,1.5613,1.6196,1.6793,1.3294,2.3025,1.219,1.1617,1.3378,1.9069,1.7719,1.9973,1.94,2.0819,2.7015,2.0224,1.5185,1.4757,1,1.8975,1.031,1.2249,1.565,1.5105,1.2416,1.5441,1.7594,2.2784,3.0717,2.5859,1.8001,1.6456,1.1261,1.8177,1.3056,1.6095,1.9688,1.5574,1.0714,1.2644,1.7898,2.6727,3.8835,3.4776,2.2726,2.0988,1.4589,1.7774,1.837,2.1759,2.4282,1.8228,1.2477,1.1446,2.9966,3.1451,3.4203,2.3241,2.3015,2.5692,2.0058,3.2337,1.925,1.7922,1.8432,2.5966,2.6153,2.664,2.5004,2.5678,3.5035,2.7302,2.1018,2.1088,1.5825,2.5016,1.5956,1.7892,2.1609,2.1141,1.8949,2.1507,2.3127,3.5374,4.3771,4.4013,2.8895,2.9456,2.2383,2.8297,2.3911,2.6609,3.1659,2.7255,2.3002,2.3116,3.0676,3.9739,4.5987,4.2865,3.2715,3.4632,2.6219,3.6099,2.7828,2.9906,3.2521,3.1759,2.8849,3.1118,1.5,2.5,0.11
-4.9463,-3.2956,-2.6334,-1.8228,-2.1536,-2.8443,-3.4695,-5.4723,-2.0388,-1.2272,-1,-4.1712,-4.5875,-5.3798,-4.7305,-3.7092,-2.8677,-2.1889,-2.3612,-3.0507,-3.0637,-5.2011,-2.0744,-1.4004,-1.2251,-3.8651,-3.7134,-4.3235,-4.0401,-4.4615,-4.0408,-3.4921,-3.4091,-3.5902,-2.8452,-4.0594,-2.6257,-2.5082,-2.498,-3.5526,-2.8127,-2.8746,-2.8655,-4.2327,-4.7286,-4.6645,-4.2427,-3.5408,-2.6423,-2.5026,-3.2075,-3.776,-4.2265,-2.8348,-1.8752,-1.4913,-2.6348,-3.7354,-4.9472,-5.0585,-4.5774,-3.2285,-2.6906,-1.8236,-3.6671,-4.7341,-5.3507,-2.5112,-1.5909,-1.0629,-5.8346,-4.3026,-3.882,-2.6797,-3.1779,-3.8422,-4.3537,-5.9362,-3.1007,-2.1649,-1.7247,-5.1161,-4.9631,-5.5501,-4.887,-5.1467,-4.8893,-3.9827,-4.2834,-4.5707,-3.9843,-4.5671,-3.6774,-3.2577,-2.9975,-4.5505,-3.6206,-3.35,-3.883,-4.7578,-5.8363,-4.8726,-5.3915,-4.2343,-3.6542,-2.9075,-4.4361,-5.0685,-5.0619,-3.4926,-2.4732,-1.8895,-5.8208,-5.9274,-5.8203,-5.2515,-5.118,-5.389,-5.0829,-5.215,-4.5505,-3.9945,-3.8381,-5.4784,-4.4788,-4.1999,2.9256,3.1248,2.9256,1.8806,2.2017,2.561,2.0031,3.7728,2.0207,1.6052,1.501,2.9001,2.5507,3.049,2.4532,2.8781,2.3682,1.9477,1.8678,2.1414,1.4131,2.9845,1.4408,1.3177,1.5142,2.398,2.2685,2.4765,2.018,2.7194,3.0565,2.7494,1.7527,1.9253,1,2.2522,1.1846,1.4005,1.7639,1.8888,1.6251,1.9517,1.941,2.9906,3.6634,4.092,2.1103,2.1692,1.2266,2.0955,1.541,1.8869,2.3612,1.8921,1.2822,1.4509,2.0754,3.1737,4.3632,4.7027,2.8501,2.5871,1.6415,2.0525,2.3256,2.6207,3.1394,2.1232,1.421,1.3512,3.3237,3.705,3.5305,2.7766,2.6159,3.1905,2.1826,3.3835,2.2246,2.0033,2.0582,3.4515,3.6169,3.5234,2.7729,3.8795,4.0916,3.5547,2.6199,2.9369,1.7512,3.1485,1.9201,2.1485,2.5234,2.843,2.5667,2.7465,2.6198,3.9362,3.3269,5.1604,3.2285,3.4614,2.1117,2.8215,2.3326,2.8058,3.8552,2.9338,2.3834,2.2879,3.4395,5.3843,5.3755,3.2464,4.0566,4.6671,3.0455,4.5316,3.573,3.7222,3.7965,4.2184,3.7234,3.7209,1.5,2,0.23
-4.006,-3.0742,-2.3797,-1.8577,-1.9702,-2.4374,-2.3776,-4.2526,-1.6924,-1.186,-1,-3.1763,-3.0987,-3.8755,-3.4359,-2.9116,-2.3849,-2.1338,-1.8772,-2.1957,-1.7053,-3.4293,-1.3779,-1.2031,-1.2052,-2.5217,-2.1305,-2.8238,-2.954,-2.8498,-2.9031,-2.7192,-2.0722,-2.0666,-1.3198,-2.7393,-1.345,-1.5837,-1.9602,-2.0509,-1.5104,-1.9503,-2.4458,-3.0161,-3.4263,-3.4743,-2.5829,-2.2585,-1.4379,-2.162,-1.7445,-2.2598,-2.9069,-2.0105,-1.3273,-1.3504,-2.4752,-3.2102,-4.0743,-4.2462,-3.3551,-2.5533,-1.8752,-1.7984,-2.4386,-3.1376,-3.9184,-2.1604,-1.3755,-1.0748,-4.576,-3.9421,-3.362,-2.7155,-2.8575,-3.1874,-2.9752,-4.7621,-2.4262,-2.0323,-1.7237,-3.8105,-3.399,-4.2021,-3.8645,-3.9515,-3.7645,-3.6128,-3.1473,-3.0917,-2.3817,-3.7671,-2.4025,-2.5491,-2.7549,-3.1432,-2.5003,-2.8521,-3.5398,-4.0251,-4.613,-4.3992,-3.971,-3.2987,-2.5808,-2.8049,-3.0462,-3.6289,-4.1206,-2.9691,-2.1164,-1.8861,-4.957,-4.9352,-4.7972,-4.4596,-4.1856,-4.1495,-3.4879,-4.6649,-3.4202,-3.5418,-3.6856,-4.2519,-3.5867,-3.8655,2.7484,2.8466,3.1535,1.6787,2.0923,2.3355,1.9236,3.1023,1.8282,1.5596,1.4506,2.5142,2.2605,2.6124,2.3095,2.3819,2.4428,1.7044,1.7294,1.767,1.3564,2.3982,1.3017,1.2807,1.4705,1.957,1.816,2.0539,1.9403,2.0983,2.7331,2.0892,1.5378,1.496,1,1.916,1.0366,1.2447,1.6218,1.532,1.2494,1.5837,1.7579,2.3116,3.1288,2.6426,1.8475,1.6992,1.1501,1.9125,1.3126,1.6433,1.9726,1.6214,1.1584,1.3832,1.7906,2.8444,3.9972,3.5502,2.3709,2.24,1.5587,1.9222,1.8766,2.2257,2.5155,1.9532,1.3845,1.2912,3.0009,3.2225,3.5724,2.4732,2.4437,2.7093,2.0479,3.1473,2.0136,1.9311,1.9774,2.7985,2.695,2.6346,2.5017,2.7307,3.619,2.8687,2.1902,2.1886,1.5976,2.6004,1.638,1.8545,2.245,2.1685,1.9576,2.2509,2.312,3.7203,4.4948,4.5171,3.0145,3.1197,2.2719,2.9871,2.4496,2.7797,3.153,2.8517,2.4142,2.4479,3.0682,4.2512,4.692,4.3802,3.3382,3.4472,2.669,3.7123,2.8189,3.084,3.3937,3.2849,2.9357,3.2392,1.5,2,0.11
-4.0685,-2.9698,-2.3855,-1.7324,-1.7561,-2.366,-2.3936,-4.4775,-1.5549,-1.0814,-1,-3.1652,-3.305,-3.9968,-3.5567,-2.8697,-2.4192,-1.8956,-1.6515,-2.1825,-1.8835,-3.8552,-1.276,-1.0415,-1.0524,-2.6203,-2.4229,-3.0784,-3.0912,-3.1717,-3.0372,-2.6009,-2.158,-2.2733,-1.6192,-2.8891,-1.459,-1.5166,-1.7583,-2.2653,-1.6775,-1.8848,-2.4806,-3.1261,-3.5491,-3.6582,-2.8684,-2.3848,-1.5429,-1.894,-1.8902,-2.4671,-3.0086,-1.961,-1.2028,-1.092,-2.4809,-3.0341,-4.1411,-4.3772,-3.425,-2.5263,-1.7846,-1.4744,-2.3682,-3.374,-4.0471,-2.0171,-1.2959,-1.3174,-4.6646,-3.773,-3.3825,-2.4706,-2.6071,-3.1449,-3.1398,-4.9254,-2.334,-1.7791,-1.5627,-3.8431,-3.6619,-4.267,-3.952,-4.1665,-3.8459,-3.3611,-3.1359,-3.3071,-2.6758,-3.6985,-2.5027,-2.3335,-2.4602,-3.2881,-2.5473,-2.633,-3.5616,-4.0668,-4.7047,-4.2898,-4.1808,-3.3313,-2.6286,-2.5971,-3.2042,-3.8259,-4.3338,-2.8408,-1.9211,-1.6435,-5.025,-4.9466,-4.8571,-4.1359,-4.0729,-4.3324,-3.6805,-4.459,-3.3758,-3.2438,-3.3595,-4.2678,-3.4639,-3.5055,2.7596,2.6314,3.0089,1.4679,1.8707,2.2212,1.8502,3.2907,1.6586,1.3396,1.2468,2.3484,2.2632,2.8276,2.3297,2.3299,2.3518,1.5109,1.6125,1.7237,1.3545,2.5519,1.2178,1.1297,1.3062,1.9525,1.8879,2.3251,1.9473,2.2949,2.9115,2.1123,1.6086,1.5391,1.0202,2.0224,1.0826,1.2676,1.6123,1.5822,1.2651,1.6159,1.7572,2.3729,3.4281,2.9045,1.9158,1.6568,1.106,1.8031,1.3725,1.7394,2.1409,1.5556,1,1.1765,1.7969,2.5777,3.9792,3.67,2.4832,2.0612,1.4836,1.7657,1.9569,2.4628,2.8642,1.7693,1.1341,1.0987,3.0209,3.1953,3.5655,2.2812,2.274,2.792,2.0482,3.5158,1.9045,1.7427,1.752,2.8145,2.9226,3.1021,2.5111,3.109,3.9578,2.8941,2.2972,2.4674,1.6855,2.7279,1.6818,1.8895,2.1934,2.3546,2.0308,2.3031,2.3136,3.8154,5.0958,4.7052,3.2318,3.3382,2.2581,2.7967,2.4697,2.9406,3.3345,2.8113,2.2687,2.2392,3.0746,4.6358,5.099,4.2491,3.481,3.8439,2.7985,3.8714,3.0497,3.147,3.2687,3.4949,3.082,3.232,1,2.5,0.23
-3.9781,-2.9412,-2.4069,-1.8416,-1.8529,-2.2728,-2.1529,-4.0241,-1.4819,-1.1034,-1.0086,-2.9694,-2.8439,-3.5568,-3.3376,-2.6781,-2.3806,-1.9794,-1.6698,-2.0034,-1.5215,-3.2043,-1.1714,-1,-1.0905,-2.3197,-1.9686,-2.5911,-2.8299,-2.613,-2.8183,-2.4469,-1.8381,-1.9174,-1.1683,-2.3944,-1.1759,-1.3192,-1.6484,-1.9068,-1.3729,-1.673,-2.3924,-2.7934,-3.334,-3.1562,-2.3776,-2.0531,-1.2437,-1.9087,-1.5951,-2.0474,-2.5973,-1.8025,-1.114,-1.1113,-2.4238,-3.0586,-3.9886,-3.9495,-3.1016,-2.3766,-1.6794,-1.7104,-2.242,-2.9315,-3.6396,-2.011,-1.2519,-1.0054,-4.5139,-3.6873,-3.4049,-2.6421,-2.664,-2.9594,-2.7353,-4.4676,-2.2179,-1.8657,-1.6603,-3.4638,-3.1565,-3.9492,-3.7565,-3.691,-3.7353,-3.2944,-2.8478,-2.8419,-2.1724,-3.4298,-2.1597,-2.2405,-2.4641,-2.8919,-2.2607,-2.5308,-3.4432,-3.8476,-4.5221,-4.1493,-3.6198,-3.0653,-2.3476,-2.6761,-2.8131,-3.3201,-3.8229,-2.7313,-1.9584,-1.7727,-4.8374,-4.6132,-4.8061,-4.1563,-3.8986,-3.75,-3.1561,-4.4581,-3.1008,-3.1762,-3.4779,-3.8868,-3.2357,-3.5234,2.7037,2.6014,2.9137,1.4237,1.8679,2.1276,1.87,2.9695,1.6289,1.3221,1.19,2.4597,2.2341,2.7095,2.2968,2.2657,2.2574,1.5046,1.6079,1.6958,1.3939,2.4547,1.2048,1.1206,1.2736,1.9896,1.8535,2.2153,1.9662,2.0857,2.557,1.9288,1.6508,1.499,1.1221,2.0682,1.1125,1.3155,1.6743,1.618,1.2443,1.6453,1.8049,2.2416,3.1455,2.627,1.8977,1.6704,1.1351,1.7669,1.3511,1.7227,2.1251,1.5424,1,1.1912,1.8557,2.5833,3.8714,3.4549,2.3632,2.0566,1.4444,1.6687,1.8636,2.2838,2.6297,1.7668,1.1447,1.0457,2.9704,3.0917,3.3817,2.2382,2.2739,2.5946,2.0701,3.2399,1.8935,1.7361,1.7459,2.7623,2.7691,2.8733,2.5421,2.7437,3.6074,2.732,2.2641,2.2418,1.7136,2.6514,1.7021,1.8726,2.179,2.2511,1.9603,2.2427,2.4039,3.3615,4.3143,4.305,3.0899,2.9758,2.316,2.8412,2.5539,2.9125,3.3699,2.7694,2.2338,2.2545,3.1222,4.2643,4.6349,4.2359,3.3965,3.4782,2.7703,3.7503,2.9063,3.0391,3.2815,3.3829,2.9648,3.1533,1,2.5,0.11
-4.1073,-2.9404,-2.4001,-1.7285,-1.7944,-2.4171,-2.7131,-4.4444,-1.6665,-1.1103,-1,-3.3438,-3.63,-4.1237,-3.6114,-2.9831,-2.4459,-1.9316,-1.7755,-2.396,-2.3449,-3.9828,-1.4981,-1.0878,-1.0693,-2.9871,-2.9215,-3.4324,-3.1457,-3.5448,-3.1109,-2.7738,-2.5021,-2.7604,-2.2345,-3.1685,-1.9515,-1.7806,-1.919,-2.7601,-2.1102,-2.162,-2.4823,-3.3649,-3.6064,-3.9292,-3.324,-2.7268,-1.975,-1.9804,-2.432,-2.9178,-3.3274,-2.2154,-1.3816,-1.1689,-2.4554,-3.0873,-4.1503,-4.4002,-3.6066,-2.6588,-2.021,-1.4961,-2.7015,-3.661,-4.2635,-2.1095,-1.3362,-1.3183,-4.7075,-3.777,-3.4166,-2.4815,-2.6825,-3.2593,-3.5041,-4.9218,-2.5076,-1.8181,-1.5856,-4.0566,-4.0061,-4.4681,-3.9676,-4.2249,-3.9015,-3.4383,-3.3711,-3.5918,-3.2038,-3.8063,-2.8819,-2.5103,-2.5676,-3.6485,-2.854,-2.7769,-3.5259,-3.9927,-4.733,-4.3785,-4.3218,-3.539,-2.9573,-2.6339,-3.5927,-4.0626,-4.3267,-2.9767,-2.034,-1.6732,-5.0155,-5.066,-4.9127,-4.2164,-4.2493,-4.4073,-4.1436,-4.5311,-3.709,-3.358,-3.452,-4.5616,-3.7039,-3.6029,2.7432,2.6345,2.9895,1.4285,1.8546,2.2622,1.8945,3.3475,1.6714,1.3142,1.225,2.4635,2.434,3.0285,2.3368,2.4319,2.3811,1.5067,1.612,1.8253,1.3891,2.8542,1.2277,1.1026,1.2729,2.0771,2.0655,2.4962,1.9668,2.5132,3.0734,2.1672,1.6485,1.7244,1.024,2.0857,1.1026,1.2843,1.6178,1.6964,1.3703,1.6646,1.7793,2.5242,3.6781,3.1812,2.0743,1.8291,1.1246,1.8014,1.4543,1.86,2.2258,1.595,1,1.1541,1.8325,2.641,4.0726,3.8571,2.6838,2.1402,1.4928,1.7418,2.0454,2.6404,3.0425,1.7814,1.1062,1.0681,3.0192,3.219,3.5857,2.2673,2.251,2.8857,2.1363,3.6698,1.9123,1.7208,1.7206,3.015,3.1032,3.25,2.5403,3.1701,4.1352,2.8961,2.3835,2.779,1.7696,2.8059,1.757,1.9164,2.209,2.5056,2.1708,2.3808,2.3623,3.9701,5.1427,4.7827,3.3564,3.4887,2.3053,2.7687,2.6269,3.1058,3.6238,2.9133,2.3062,2.2376,3.1082,4.7853,5.3477,4.3049,3.6075,4.1973,2.945,3.7943,3.163,3.192,3.3051,3.6959,3.2061,3.2667,1,2,0.23
